"34168","Novák","Nováku"
"25292","Svoboda","Svobodo"
"24320","Novotný","Novotný"
"22299","Dvořák","Dvořáku"
"17813","Černý","Černý"
"16074","Procházka","Procházko"
"15187","Kučera","Kučero"
"12882","Veselý","Veselý"
"12165","Horák","Horáku"
"11192","Němec","Němče"
"10819","Marek","Marku"
"10770","Pokorný","Pokorný"
"10742","Pospíšil","Pospíšile"
"10280","Hájek","Hájku"
"9913","Král","Králi"
"9893","Jelínek","Jelínku"
"9647","Růžička","Růžičko"
"9461","Beneš","Beneši"
"9270","Fiala","Fialo"
"8926","Sedláček","Sedláčku"
"8810","Doležal","Doležale"
"8761","Zeman","Zemane"
"8625","Nguyen","Nguyene"
"8439","Kolář","Koláři"
"8431","Krejčí","Krejčí"
"8236","Navrátil","Navrátile"
"7969","Čermák","Čermáku"
"7679","Urban","Urbane"
"7597","Vaněk","Vaňku"
"7339","Blažek","Blažku"
"7215","Kříž","Kříži"
"7025","Kratochvíl","Kratochvíle"
"6994","Kovář","Kováři"
"6949","Bartoš","Bartoši"
"6881","Vlček","Vlčku"
"6862","Kopecký","Kopecký"
"6839","Polák","Poláku"
"6785","Musil","Musile"
"6735","Šimek","Šimku"
"6704","Konečný","Konečný"
"6610","Malý","Malý"
"6436","Čech","Čechu"
"6400","Štěpánek","Štěpánku"
"6391","Kadlec","Kadleci"
"6374","Staněk","Staňku"
"6372","Holub","Holube"
"6272","Dostál","Dostále"
"6129","Soukup","Soukupe"
"6113","Šťastný","Šťastný"
"6014","Mareš","Mareši"
"5894","Sýkora","Sýkoro"
"5891","Moravec","Moravče"
"5824","Tichý","Tichý"
"5685","Valenta","Valento"
"5656","Vávra","Vávro"
"5610","Matoušek","Matoušku"
"5590","Bláha","Bláho"
"5587","Říha","Řího"
"5481","Ševčík","Ševčíku"
"5420","Bureš","Bureši"
"5374","Hruška","Hruško"
"5269","Mašek","Mašku"
"5267","Pavlík","Pavlíku"
"5214","Dušek","Dušku"
"5195","Hrubý","Hrubý"
"5170","Havlíček","Havlíčku"
"5099","Janda","Jando"
"5018","Mach","Machu"
"4890","Müller","Müllere"
"4860","Liška","Liško"
"4859","Beran","Berane"
"4827","Bednář","Bednáři"
"4788","Vítek","Vítku"
"4781","Toman","Tomane"
"4770","Bárta","Bárto"
"4769","Vacek","Vacku"
"4767","Žák","Žáku"
"4765","Macháček","Macháčku"
"4711","Šmíd","Šmíde"
"4705","Tůma","Tůmo"
"4697","Švec","Šveci"
"4696","Kašpar","Kašpare"
"4678","Sedlák","Sedláku"
"4612","Stejskal","Stejskale"
"4502","Jaroš","Jaroši"
"4501","Horváth","Horváthe"
"4428","Ježek","Ježku"
"4420","Strnad","Strnade"
"4413","Bílek","Bílku"
"4395","Slavík","Slavíku"
"4375","Němeček","Němečku"
"4261","Matějka","Matějko"
"4237","Beránek","Beránku"
"4216","Horáček","Horáčku"
"4205","Tesař","Tesaři"
"4191","Fišer","Fišere"
"4142","Kraus","Krausi"
"4104","Brož","Broži"
"4086","Kubíček","Kubíčku"
"4025","Prokop","Prokope"
"3963","Havel","Havle"
"3929","Pavlíček","Pavlíčku"
"3922","Kohout","Kohoute"
"3911","Havlík","Havlíku"
"3908","Klíma","Klímo"
"3898","Suchý","Suchý"
"3855","Šulc","Šulci"
"3845","Janeček","Janečku"
"3832","Pešek","Pešku"
"3823","Richter","Richtere"
"3813","Petr","Petře:Petre"
"3794","Janoušek","Janoušku"
"3782","Čížek","Čížku"
"3747","Souček","Součku"
"3719","Špaček","Špačku"
"3713","Straka","Strako"
"3678","Jedlička","Jedličko"
"3646","Kozák","Kozáku"
"3624","Filip","Filipe"
"3624","Urbánek","Urbánku"
"3585","Kovařík","Kovaříku"
"3569","Červenka","Červenko"
"3569","Zapletal","Zapletale"
"3567","Hanák","Hanáku"
"3560","Jeřábek","Jeřábku"
"3558","Havelka","Havelko"
"3540","Adámek","Adámku"
"3537","Vrba","Vrbo"
"3533","Hlaváček","Hlaváčku"
"3521","Tomášek","Tomášku"
"3491","Mrázek","Mrázku"
"3438","Stehlík","Stehlíku"
"3397","Málek","Málku"
"3396","Přibyl","Přibyle"
"3387","Daněk","Daňku"
"3377","Holý","Holý"
"3369","Hladík","Hladíku"
"3362","Kubík","Kubíku"
"3354","Kováč","Kováči"
"3319","Štěpán","Štěpáne"
"3311","Benda","Bendo"
"3310","Hrdlička","Hrdličko"
"3292","Dvořáček","Dvořáčku"
"3275","Pavelka","Pavelko"
"3236","Vlk","Vlku"
"3225","Adamec","Adamče"
"3223","Linhart","Linharte"
"3213","Michálek","Michálku"
